manufacturer;name;category;subcategory;kgCO2eq (total);use (%);Yearly TEC (kWh);Lifetime;Use Location;date;sources;error (%);Manufacturing;Weight;Assembly Location;Screen size;Server Type;HDD/SSD;RAM;CPU;U;;;;;;;;;;;;;;
Lenovo;Lenovo D32q-20/C32q-20;Workplace;Monitor;551;39%;;5;WW;10/07/2019;https://static.lenovo.com/ww/docs/regulatory/PCF-Lenovo-C32q-20_D32q-20.pdf;0,203266788;;7,16;CN;31,5;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo E1992 Wide;Workplace;Monitor;287;62%;;3;EU;August 21, 2015;https://www.lenovo.com/medias/PCF-ThinkVision-E1922-Wide.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwxODQ0MTJ8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oMzYvaDQ5Lzk0MTA2MjIxNjA5MjYucGRmfGVlNjhkYmIzN2IzNzE5OTUzZWE0ZTFkYmUzMjZmYzExNWRjMjkwMTBhOWRkZjEzZjFiYTU5Nzk3ZmMxZTA4N2M;0,167247387;;3,96;CN;18,5;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo E2013 Wide;Workplace;Monitor;207;46%;;3;EU;August 21, 2015;https://www.lenovo.com/medias/PCF-ThinkVision-E2013-Wide.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwxODc4ODB8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oZDIvaGUyLzk0MTA2MjIyNTkyMzAucGRmfDJiZDdhOWNkYWY1NDQ2ZmVkYjNiNjEwN2Y4MjU3NmZiOTdjZWVlZDIxYzE2NDk2YTVmM2U2YmFlMjc1MmQ0ZWM;0,207729469;;4,45;CN;19,5;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo E2323 Wide;Workplace;Monitor;351;36%;;3;EU;August 21, 2015;https://www.lenovo.com/medias/PCF-ThinkVision-E2323-Wide.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwxODQyMTV8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oYjYvaDY5Lzk0MTA2MjIzNTc1MzQucGRmfGRjYzg5MGM4MTVkZTM1Y2VmMmFkYTYzNjM0Zjk2ZDlkOGZjMTY5NDRiZTYxMmU5NTY3MTQzYWJmNzA5NmYzZDk;0,156695157;;5,16;CN;23;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo L23i-18;Workplace;Monitor;642;17%;;3;WW;04/04/2017;https://www.lenovo.com/medias/PCF-ThinkVision-L23i-18.pdf?context=bWFzdGVyfHJvb3R8MzYzNjg4fGFwcGxpY2F0aW9uL3BkZnxoNTgvaGY4Lzk0ODYzNTg5Mzc2MzAucGRmfDNiZGNjMzA4OTEyY2MxNjExNTYwY2I4NGFiYmFkMWM4MWEwYzg2MzJmNzg1YWJmNWRhMjNhMjU5YjA3NDFjZDc;0,224299065;;4,78;CN;23;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo C22-10/D22-10;Workplace;Monitor;339;23%;;3;notfound;14/06/2018;https://www.lenovo.com/medias/PCF-Lenovo-C22-10-D22-10.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwyMDExNjU3fGFwcGxpY2F0aW9uL3BkZnxzb2NpYWxfcmVzcG9uc2liaWxpdHkvaGUyL2gwNS85ODA3NjM2MjM0MjcwLnBkZnwxNzZiZjM5YzU0NWFhZmQ4ZjI1NzQ1ZDdkOTZkMmQ0Zjk3YTg2NzQzMDQ1NDdiMzBkMDVmOTc0ZTc1MmQzMWQ1;0,256637168;;4,46;CN;21,5;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo C24-17/D24-17;Workplace;Monitor;343;47%;;5;WW;04/12/2019;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-c24-17_d24-17.pdf;0,329446064;;4;CN;23,6;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo C24-20, C24-25, D24-20;Workplace;Monitor;351;49%;;5;WW;01/06/2020;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-c24-20_c24-25_d24-20.pdf;0,336182336;;3,01;CN;23,8;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo D22-17;Workplace;Monitor;347;24%;;3;notfound;03/01/2019;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-d22-17.pdf;0,325648415;;4,46;CN;21,5;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo G24-10;Workplace;Monitor;364;46%;;5;notfound;23/09/2019;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-g24-10.pdf;0,524725275;;4,95;CN;23,6;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo G25-10;Workplace;Monitor;343;53%;;5;WW;07/11/2019;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-g25-10.pdf;0,43148688;;6,55;CN;24,5;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo G32qc-10;Workplace;Monitor;465;27%;;5;WW;19/11/2019;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-g32qc-10.pdf;0,296774194;;7,7;CN;31,5;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo G34w-10;Workplace;Monitor;475;28%;;5;WW;09/11/2019;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-g34w-10.pdf;0,294736842;;8,1;CN;34;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo L22e-20;Workplace;Monitor;384;40%;;5;WW;17/05/2018;https://www.lenovo.com/medias/PCF-Lenovo-L22e-20.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwxODMwODl8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oYWQvaGUxLzk4MDc2MzczMTU2MTQucGRmfDRlY2U1ODhhZGRkYjUzODMyM2IwMjY0ZGYzNjdmZGFlNmU2NTljYTc3NDQ2YzM2MGIyOGM0YWZlZjA5MmE3YmU;0,411458333;;4,07;CN;21,5;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo L24q-30;Workplace;Monitor;395;51%;;5;WW;06/09/2019;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-l24q-30.pdf;0,346835443;;5,25;CN;23,8;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo L27m-28;Workplace;Monitor;433;50%;;5;WW;10/08/2018;https://www.lenovo.com/us/en/social_responsibility/PCF_Lenovo_L27m-28.pdf;0,341801386;;7,32;CN;27;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo L27q-30;Workplace;Monitor;414;50%;;5;WW;06/09/2019;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-l27q-30.pdf;0,335748792;;6,49;CN;27;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo L28u-30;Workplace;Monitor;305;34%;;2;notfound;09/08/2019;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-l28u-30.pdf;0,26557377;;5,2;CN;28;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo Legion Y25-25;Workplace;Monitor;500;45%;;5;WW;18/05/2020;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-legion-y25-25.pdf;0,294;;5,59;CN;24,5;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo Q24h-10;Workplace;Monitor;334;47%;;5;WW;17/01/2020;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-q24h-10.pdf;0,359281437;;notfound;CN;23,8;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo Q27h-10;Workplace;Monitor;408;49%;;5;notfound;15/01/2020;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-q27h-10.pdf;0,294117647;;5,89;CN;27;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo S24q-10;Workplace;Monitor;394;51%;;5;WW;06/09/2019;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-lenovo-s24q-10.pdf;0,342639594;;5,1;CN;23,8;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo S27i-10;Workplace;Monitor;401;50%;;5;WW;05/05/2018;https://www.lenovo.com/medias/PCF-Lenovo-S27i-10.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXw2NDk1NTZ8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oNTQvaDgxLzk4MDc2MzkyODE2OTQucGRmfDE0YTAzYmM0OTAzODE2MGQwMjdjOTc4M2ZmM2RiMWMzNzVlMGJlZjVhOGIyN2U2MDcwNmU5MTQzNTNlMDYzNTY;0,374064838;;6,8;CN;27;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkSmart Hub 500;Workplace;Monitor;458;55%;;5;US;12/02/2018;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinksmart-hub-500.pdf;0,30349345;;2,5;CN;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkVision T2224dA;Workplace;Monitor;357;35%;;5;WW;15/01/2020;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkvision-t2224d-update.pdf;0,417366947;;2,94;CN;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo Li2264d;Workplace;Monitor;509;47%;;5;WW;15/03/2016;https://www.lenovo.com/medias/PCF-ThinkVision-LI2264d.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwxNDM2OTF8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oM2UvaDRmLzk0MTA2MjM5OTU5MzQucGRmfGU5YjQ5Y2VlNzQxOTFhYjU4Y2RmMTgyNTkyMmZjN2NiYTE2ZWM4MTQyYmE4N2MyMGEyZThhNTcxYjBlMjc4YWE;0,192534381;;4,43;CN;21,5;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo LI2364d;Workplace;Monitor;309;47%;;5;WW;15/03/2016;https://www.lenovo.com/medias/PCF-ThinkVision-LI2364d.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXw4Njg0N3xhcHBsaWNhdGlvbi9wZGZ8c29jaWFsX3Jlc3BvbnNpYmlsaXR5L2g4Ny9oMDYvOTQxMDYyNDA5NDIzOC5wZGZ8ODA5Njg2YWJkZTdjYTE3ZjQyZGIzZDZjZWM2YWMyNzFhZTk5MmM0YmVlZjAwODI3MGU3Nzc3MzQ1MTFhYzM2YQ;0,194174757;;4,78;CN;23;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo LI2821 Wide;Workplace;Monitor;616;65%;;3;EU;August 21, 2015;https://www.lenovo.com/medias/PCF-ThinkVision-LI2821-Wide.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwxODI4NjV8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oYWIvaGY4LzkzMzg3MTM2MDQxMjYucGRmfGRjODVlZjQ3YzFkOWU1YWJlZWUyZTQ0NDk4YTA1NzhhYzhlYjNmZTlkODFiNmE0NTM4MWRjMDYyMjAwMzNmYTk;0,194805195;;7,5;CN;27;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo LT2223d Wide;Workplace;Monitor;261;35%;;3;EU;August 21, 2015;https://www.lenovo.com/medias/PCF-LT2223d.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwxOTU5MTN8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oNjUvaDBmLzk0MTA2MjI0NTU4MzgucGRmfDMzZmY5NmY2MGY4MDY0MDBmNjE5Zjk2ZjZmNGNhOGVlODQ2ODhhNjgxM2UwOTkyZmE1NWNkOTU1ZTIwNWMyNTg;0,191570881;;7,81;CN;21,5;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo LT2223p Wide;Workplace;Monitor;333;47%;;3;EU;August 21, 2015;https://www.lenovo.com/medias/PCF-ThinkVision-LT2223p-Wide.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwxODE1NDV8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oOTQvaDI3Lzk0MTA2MjI1NTQxNDIucGRmfDE5NmIzN2FiYTczN2IzYmVlYzVlOWExYWM5NDE3Y2NkYTdkZGVhY2M0NTVhMDBhYTViNmJlOTlmODFhM2JiMTQ;0,174174174;;7,5;CN;21,5;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo LT2423 Wide;Workplace;Monitor;288;40%;;3;EU;August 21, 2015;https://www.lenovo.com/medias/PCF-ThinkVision-Lt2423-Wide.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwyMDM2NTJ8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oODcvaDUxLzk0MTA2MjI2NTI0NDYucGRmfGIxYzBjMTBmMTE1MDQ1ZTc4YWJmY2FiMDIwMTcwMDM5NTZjYTkxMzQ5MThkNTQyNGUxZDg4MGIzMGQxZDFjOGM;0,208333333;;7,5;CN;24;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo LT2934z Wide;Workplace;Monitor;545;54%;;3;EU;August 21, 2015;https://www.lenovo.com/medias/PCF-ThinkVision-LT2934z-Wide.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwyMDE0OTh8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oNTIvaGM4Lzk0MTA2MjI3NTA3NTAucGRmfGI1MTJhYjI4NGRjN2M4M2I2YTE5ZjE0ODJmMjBjZjI5NmYxY2IzZTg5MzU5M2U1NmFhMzlkZTk2MDZjNzBlNWY;0,190825688;;7,5;CN;30;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo LT3053p;Workplace;Monitor;1141;75%;;5;WW;29/12/2016;https://www.lenovo.com/medias/PCF-ThinkVision-LT3053p.pdf?context=bWFzdGVyfEVDTy1QQ0Z8MTAwMjkwfGFwcGxpY2F0aW9uL3BkZnxFQ08tUENGL2hlNC9oZGMvOTQ1MjExMDgzOTgzOC5wZGZ8MWNmYzdkMTAzZjc1NmUyYmQ5ZWIyNGEyMTNmYmEzYThjNjA0YmNmMmJlZDU3ZTY2ZmM2MDI3M2FjMTliZWIyMA;0,209465381;;11;CN;30;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo P24h-10;Workplace;Monitor;825;16%;;5;WW;23/02/2017;https://www.lenovo.com/medias/PCF-ThinkVision-P24h-10.pdf?context=bWFzdGVyfHJvb3R8MTAzMDcyfGFwcGxpY2F0aW9uL3BkZnxoNjgvaDlhLzk0ODYzNjQ5OTk3MTAucGRmfGQ1MTA3MGVlN2YyY2U4ZGEyYmI3OGVkNGI5Y2QxZWZjNjQzMjZmN2I1MjUxMTNkNDllNmViNjYyYzAxN2E1NzE;0,281212121;;5,69;CN;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo T2224d;Workplace;Monitor;295;49%;;3;WW;07/01/2017;https://www.lenovo.com/medias/PCF-ThinkVision-T2224d-2.pdf?context=bWFzdGVyfEVDTy1QQ0Z8ODM4ODM5fGFwcGxpY2F0aW9uL3BkZnxFQ08tUENGL2g5Ny9oNjUvOTQ1MjExMjI0ODg2Mi5wZGZ8MWJhYWZhZmVmNzMxZTIxYzgxNWNmNGI2NTllZDE2NDVkZTMyYmYwNzgxMzQ0ZWY4ODk1YmVkZDAwMzYyNGE0Mg;0,183050847;;4,17;CN;21,5;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo T2224dA;Workplace;Monitor;256;41%;;3;WW;07/07/2016;https://www.lenovo.com/medias/PCF-ThinkVision-T2224d.pdf?context=bWFzdGVyfE5FV19QREZ8OTA0NDd8YXBwbGljYXRpb24vcGRmfE5FV19QREYvaDllL2g3Yi85NDUyNTg3NjE0MjM4LnBkZnwwMTQ0OTUxNDA1M2ZhNjRlZDRhNDI0ODVhYTBjZDk5Yjc0MTkzYzk1NzI4NjEyNTQ4ZjgyNjQzNTliNWQzODJi;0,18359375;;4,17;CN;21,5;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo T22i-10;Workplace;Monitor;752,75;30%;;3;WW;07/03/2017;https://www.lenovo.com/medias/PCF-ThinkVision-T22i.pdf?context=bWFzdGVyfHJvb3R8MzI1OTU1fGFwcGxpY2F0aW9uL3BkZnxoZmEvaDNkLzk0ODYzNzA1Mzc1MDIucGRmfGQyNjcxMjMwOWUyZmY0ZmYxZmRiZWNlZjMzMzc0MDk3Njg1YjgwZjRlMzhkZjFlODdkY2UyNmMwODc2ZmYwYmQ;0,187618731;;7,42;CN;21,5;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo T2324d;Workplace;Monitor;256;41%;;3;WW;07/07/2016;https://www.lenovo.com/medias/PCF-ThinkVision-T2324d.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXw5MDQ4NHxhcHBsaWNhdGlvbi9wZGZ8c29jaWFsX3Jlc3BvbnNpYmlsaXR5L2g0ZC9oY2EvOTQxMDYyMzM0MDU3NC5wZGZ8OGYwMGUzN2RkMTkwZGQ5MmQ0ZGRlMTU4MTk2ZTU0NDZkMGJhMDkyYWM2YTI3ZTM0ZjM4ZWZmYTU0Y2Y3NTlmZg;0,18359375;;4,7;CN;23;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo T2324pA;Workplace;Monitor;459;62%;;3;WW;12/10/2016;https://www.lenovo.com/medias/PCF-T2324p.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwxODMyNTl8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oOWIvaDRiLzk0MTE0NzgwNjEwODYucGRmfGI4ZDA4NjQ1ODQ1M2NhODljNjFkMjg4NWQ3MmRjOTI4ZmE0ZWE5ZWVhNzNjOWMzNmFmODFiNGY3YmI2YTYxNzk;0,189542484;;7,5;CN;23;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo T2364pA(ThinkVision T2364p);Workplace;Monitor;867;79%;;5;WW;07/04/2016;https://www.lenovo.com/medias/PCF-ThinkVision-T2364p.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXw4ODY1NDR8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oMTIvaGJhLzk0MTA2MjM1MDQ0MTQucGRmfDg2ZmJmZmQxNTIyMzA0ZGFhZDZmNzYwZDY0NjU3YjQ3NmM1NzhhMDE4YWVmMDJiNjRhM2U2Y2Y1MzlmZDdhNDE;0,199538639;;5,15;CN;23;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo T2364tA(ThinkVision T2364t);Workplace;Monitor;862;80%;;5;WW;18/04/2016;https://www.lenovo.com/medias/PCF-ThinkVision-T2364t.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwxODYyOTQ1fGFwcGxpY2F0aW9uL3BkZnxzb2NpYWxfcmVzcG9uc2liaWxpdHkvaGY2L2g0MC85NDEwNjIzNjAyNzE4LnBkZnw3NjA1MDEzZmU1MDE3YTM1Mjc4Nzc2NzA3YzMwODVmMDAxNDY4YzU0NDM5ZTg3OWM5ZjQ1YTM2NzIwZWI3MDI0;0,200696056;;6,12;CN;23;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo T23i-10/P23i-10;Workplace;Monitor;728,969;26%;;3;WW;08/03/2017;https://www.lenovo.com/us/en/datasheets_monitors/PCF-ThinkVision-T23i-10-P23i-10.pdf;0,39472872;;7,3;CN;23;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo T2424pA;Workplace;Monitor;447;69%;;5;EU;August 21, 2015;https://www.lenovo.com/medias/PCF-ThinkVision-T2424pA.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwxODU3NTd8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oZjAvaDc3Lzk0MTA2MjM3MDEwMjIucGRmfDMxYmRhNzBjZmFlMTYzN2UzYjQ4OTRiZDUzZGU3YjNhYTY1MjcwMDE5ZjU1ZTYzN2U5OTA0ZmIxZGM1M2E3OTE;0,176733781;;8,06;CN;24;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo T2454pA;Workplace;Monitor;507;62%;;3;WW;12/10/2016;https://www.lenovo.com/medias/PCF-ThinkVision-T2454pA.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXwxODM5NDJ8YXBwbGljYXRpb24vcGRmfHNvY2lhbF9yZXNwb25zaWJpbGl0eS9oZGUvaGM5Lzk0MTE0NzgxNTkzOTAucGRmfDI4M2E4MzA5ZWZkMjcyMTcxMTYzNjEzZWViNjBjMjZlMjVkNTgyYmI1NjdmNTU3OGNlZTNlM2Q0NTgyNzFhMTk;0,193293886;;7,5;CN;24;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo T24i-10;Workplace;Monitor;356;38%;;5;WW;21/12/2016;https://www.lenovo.com/medias/PCF-ThinkVision-T24i-10.pdf?context=bWFzdGVyfEVDTy1QQ0Z8MjgzNDc4fGFwcGxpY2F0aW9uL3BkZnxFQ08tUENGL2gwZC9oMTkvOTQ1MjExNDkwMzA3MC5wZGZ8ZWE5YzI0YjhmZWZiY2JhYTVhODZjZGRlNzdmOTUzMjVkOTUwZDBhYTUzMDkxNTdkYWJmM2Y2YjE1Y2E3MjY3OA;0,443820225;;5,2;CN;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo T27p-10;Workplace;Monitor;508;57%;;5;WW;21/03/2019;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/2019/PCF_ThinkVision_T27p-10.pdf;0,374015748;;notfound;CN;27;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkCentre Tiny-in-One 22 4th Gen;Workplace;Monitor;304;39%;;5;WW;27/04/2020;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkcentre-tio-22-4th.pdf;0,305921053;;6,78;CN;21,5;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkCentre Tiny-in-One 22 4th Gen Touch;Workplace;Monitor;93;39%;;5;WW;27/04/2020;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkcentre-tio-22-4th-touch.pdf;3,279569892;;6,58;CN;21,5;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkCentre Tiny-in-One 24 4th Gen;Workplace;Monitor;308;38%;;5;WW;24/04/2020;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkcentre-tio-24-4th.pdf;0,305194805;;6,66;CN;23,8;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkCentre Tiny-in-One 24 4th Gen Touch;Workplace;Monitor;331;42%;;5;WW;24/04/2020;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkcentre-tio-24-4th-touch.pdf;0,314199396;;6,66;CN;23,8;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkSmart Hub 700;Workplace;Monitor;293;15%;;3;EU;25/10/2018;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinksmart-hub-700.pdf;0,235494881;;3;CN;11,6;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkVision E21-10;Workplace;Monitor;640;20%;;5;WW;04/09/2017;https://www.lenovo.com/us/en/social_responsibility/PCF-ThinkVision-E21-10.pdf;0,175;;3,95;CN;21,5;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkVision E22-20/T22s-20;Workplace;Monitor;295;42%;;5;notfound;29/06/2020;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkvision-e22-20_t22s-20.pdf;0,284745763;;3,9;CN;21,5;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkVision E24-20/T24s-20;Workplace;Monitor;405;35%;;5;notfound;29/06/2020;https://static.lenovo.com/ww/docs/regulatory/eco-declaration/pcf-thinkvision-e24-20_t24s-20.pdf;0,291358025;;4,8;CN;23,8;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkVision L24e-20;Workplace;Monitor;442;42%;;5;WW;28/06/2018;https://www.lenovo.com/us/en/pdf/social_responsibility/PCF_ThinkVision_L24e-20.pdf;0,42760181;;5,06;CN;23,8;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkVision L24i-10;Workplace;Monitor;657,08;16%;;5;WW;29/03/2017;https://www.lenovo.com/us/en/social_responsibility/PCF-ThinkVision-L24i-10.pdf;0,225528094;;5;CN;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkVision L24i-20;Workplace;Monitor;633;17%;;5;WW;05/07/2017;https://www.lenovo.com/us/en/social_responsibility/PCF-ThinkVision-L24i-20.pdf;0,205371248;;5,21;CN;24;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkVision L24q-10;Workplace;Monitor;697,85;17%;;5;WW;13/03/2017;https://www.lenovo.com/us/en/social_responsibility/PCF-ThinkVision-L24q-10.pdf;0,21467364;;4,65;CN;24;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkVision L24q-20;Workplace;Monitor;649,5;45%;;5;WW;21/02/2017;https://www.lenovo.com/medias/PCF-ThinkVision-L24q-20.pdf?context=bWFzdGVyfHJvb3R8MjQzOTI2fGFwcGxpY2F0aW9uL3BkZnxoOGIvaGQxLzk0ODYzNjAyNDgzNTAucGRmfGRhZjQ3ODU2OTYzZjZlMTk1YzU0NjBjNGE0MmRiOTU2MzE3ZThmNzc4OWY4NmY4MWZmMTE0NmI1MTFkMDJhNTE;0,228791378;;4,65;CN;;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkVision L27i-28;Workplace;Monitor;378;50%;;5;WW;05/05/2018;https://www.lenovo.com/us/en/pdf/social_responsibility/PCF_ThinkVision_L27i-28.pdf;0,293650794;;6,84;CN;27;;;;;;;;;;;;;;;;;;;
Lenovo;Lenovo ThinkVision L27q;Workplace;Monitor;444;53%;;3;WW;20/10/2016;https://www.lenovo.com/medias/PCF-ThinkVision-L27q.pdf?context=bWFzdGVyfHNvY2lhbF9yZXNwb25zaWJpbGl0eXw3OTcxNnxhcHBsaWNhdGlvbi9wZGZ8c29jaWFsX3Jlc3BvbnNpYmlsaXR5L2gzNi9oYTMvOTQxMTQ3NzQzODQ5NC5wZGZ8MDhjN2NlNTkxYzA0MzY5MzI1NDZkNWEzYTNkNjM5Y2U1NjI4YTM0ZWM1NmZmMjAxZDMwNDliY2NmOTg1MDI3ZQ;0,193693694;;7,5;CN;27;;;;;;;;;;;;;;;;;;;
